1차_분류전체,2차_분류전체,기업명,1차_업종,2차_업종,규모,근로자수,소재지,관심기업,데이터 추출일
신청 강소기업,고용부 선정 강소기업 신청기업,(주)선인,제조업,식료품 제조업,중견기업,166.0,경남 밀양시,48,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)나루아토,제조업,식료품 제조업,중소기업,5.0,경남 진주시,35,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)락토메이슨,제조업,식료품 제조업,중소기업,89.0,경남 진주시,35,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)비에이치푸드,제조업,식료품 제조업,중소기업,20.0,경기 군포시,34,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,농업회사법인 꿀맛나는세상(주),제조업,식료품 제조업,중소기업,25.0,경기 화성시,33,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 더락,제조업,식료품 제조업,중소기업,,경기 포천시,30,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,서울향료(주),제조업,식료품 제조업,중견기업,150.0,서울 서초구,29,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)삼아인터내셔날,제조업,식료품 제조업,중소기업,87.0,충남 아산시,29,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,네추럴웨이,제조업,식료품 제조업,중소기업,286.0,경기 포천시,25,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)웰파인,제조업,식료품 제조업,중소기업,165.0,강원 횡성군,25,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,농업회사법인(주)영풍,제조업,식료품 제조업,중소기업,116.0,대구 달서구,24,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,원앤원(주),제조업,식료품 제조업,중소기업,214.0,충남 천안시 서북구,24,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)네이처텍,제조업,식료품 제조업,중소기업,157.0,충북 진천군,22,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)대력,제조업,식료품 제조업,중소기업,35.0,경남 김해시,21,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사우리에프엔비,제조업,식료품 제조업,중소기업,124.0,충남 청양군,20,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 케어팜,제조업,식료품 제조업,중소기업,,경기 화성시,20,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)우양,제조업,식료품 제조업,중견기업,352.0,충남 서천군,18,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)성원냉동식품,제조업,식료품 제조업,중소기업,67.0,경기 연천군,17,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 찬들푸드,제조업,식료품 제조업,중소기업,57.0,경기 부천시,17,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,내츄럴스푸드,제조업,식료품 제조업,중소기업,59.0,충북 진천군,15,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,농업회사법인 주식회사 산들본가,제조업,식료품 제조업,중소기업,12.0,세종,10,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)뉴트리,제조업,식료품 제조업,중소기업,86.0,서울 송파구,8,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)프리퍼커피,제조업,식료품 제조업,중소기업,2.0,서울 서초구,6,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)뉴디스코리아,제조업,식료품 제조업,중소기업,10.0,경기 파주시,6,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사맛붐,제조업,식료품 제조업,중소기업,11.0,경기 파주시,5,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 셀로닉스,제조업,식료품 제조업,중소기업,79.0,전북 익산시,5,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,게이트고메코리아 유한회사,제조업,식료품 제조업,중소기업,185.0,,4,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,씨지에프주식회사,제조업,식료품 제조업,중소기업,86.0,대구 달서구,4,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)에이앤바이오,제조업,식료품 제조업,중소기업,30.0,경기 용인시 수지구,2,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,육성푸드 주식회사,제조업,식료품 제조업,중소기업,,서울 영등포구,1,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 감동란,제조업,식료품 제조업,,,충남 논산시,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 미큐어,제조업,식료품 제조업,,,서울 강남구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,콩그린식품,제조업,식료품 제조업,,,경기 고양시 일산서구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,한라식품,제조업,식료품 제조업,,,경북 상주시,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,케이엔씨푸드(주),제조업,식료품 제조업,,,경기 파주시,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)버터럼,제조업,식료품 제조업,,,대전 서구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)해뜨는공장,제조업,식료품 제조업,중소기업,11.0,,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,웅진식품(주),제조업,음료 제조업,중견기업,276.0,충남 공주시,67,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)골든블루,제조업,음료 제조업,중견기업,220.0,부산 기장군,26,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)흥국에프엔비,제조업,음료 제조업,중견기업,162.0,서울 강남구,9,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,윈저글로벌,제조업,음료 제조업,중견기업,100.0,경기 이천시,7,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(유)충무타올,제조업,섬유제품 제조업; 의복제외,중소기업,112.0,대전 대덕구,38,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)따뜻한세상,제조업,섬유제품 제조업; 의복제외,중소기업,,대구 달서구,30,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,신광타올,제조업,섬유제품 제조업; 의복제외,중소기업,445.0,대구 서구,23,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)이투컬렉션,제조업,섬유제품 제조업; 의복제외,중소기업,44.0,대구 남구,5,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)월드홈닥터,제조업,섬유제품 제조업; 의복제외,중소기업,14.0,경기 안양시 만안구,3,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 에프엔비글로벌,제조업,섬유제품 제조업; 의복제외,중소기업,,대구 서구,3,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,준쉐이드,제조업,섬유제품 제조업; 의복제외,중소기업,17.0,경기 파주시,1,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,동하코퍼레이션(주)광주지점,제조업,섬유제품 제조업; 의복제외,,143.0,,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 더밤부,제조업,섬유제품 제조업; 의복제외,,,대전 중구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,진화퍼시픽 주식회사,제조업,섬유제품 제조업; 의복제외,중소기업,6.0,서울 종로구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,동하코퍼레이션(주)이천지점,제조업,섬유제품 제조업; 의복제외,,143.0,경기 이천시,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)별표수세미,제조업,섬유제품 제조업; 의복제외,,,충남 당진시,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)신티에스,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,93.0,서울 구로구,12,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)아이디모드,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,44.0,서울 금천구,10,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 더캐리,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,192.0,서울 용산구,7,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 레이어,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중견기업,182.0,서울 강남구,4,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)더헤르첸,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,46.0,경기 부천시 원미구,4,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)아쿠아티카,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,,경기 의정부시,3,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)네오피에스,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,38.0,서울 성동구,2,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 오오토로,제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,서울 성동구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)성광테크,제조업,"의복, 의복 액세서리 및 모피제품 제조업",,,부산 금정구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)에이엔에이치인터내셔날,제조업,"의복, 의복 액세서리 및 모피제품 제조업",중소기업,17.0,서울 성동구,0,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,삼덕통상주식회사,제조업,"가죽, 가방 및 신발 제조업",중소기업,144.0,부산 강서구,26,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,시몬느액세서리컬렉션,제조업,"가죽, 가방 및 신발 제조업",중견기업,319.0,경기 의왕시,4,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,주식회사 유에스씨,제조업,목재 및 나무제품 제조업; 가구 제외,중소기업,11.0,,6,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)창마루,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,31.0,경기 화성시,200,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)금진,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,79.0,충북 청주시 흥덕구,88,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)한독,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,65.0,경북 김천시,42,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,다마요팩(주),제조업,"펄프, 종이 및 종이제품 제조업",중소기업,49.0,경기 파주시,37,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,(주)엠에스에스글로벌,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,50.0,충남 논산시,20,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,토마텍주식회사,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,31.0,서울 송파구,11,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,광성포장산업,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,3.0,,11,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,두보산업(주),제조업,"펄프, 종이 및 종이제품 제조업",중소기업,72.0,경기 평택시,8,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,광성수출포장,제조업,"펄프, 종이 및 종이제품 제조업",중소기업,29.0,,3,2026-08-01 02:44:01
신청 강소기업,고용부 선정 강소기업 신청기업,리베이션(주),제조업,"펄프, 종이 및 종이제품 제조업",중소기업,,서울 강서구,0,2026-08-01 02:44:01
